country.value,latitude,longitude
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Algeria,28.0000272,2.9999825
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Angola,-11.8775768,17.5691241
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Benin,9.5293472,2.2584408
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Botswana,-23.1681782,24.5928742
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burkina Faso,12.0753083,-1.6880314
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Burundi,-3.426449,29.9324519
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cabo Verde,16.0000552,-24.0083947
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Cameroon,4.6125522,13.1535811
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Central African Republic,7.0323598,19.9981227
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Chad,15.6134137,19.0156172
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Comoros,-12.2045176,44.2832964
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Cote d'Ivoire,7.9897371,-5.5679458
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Djibouti,11.8145966,42.8453061
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Equatorial Guinea,1.613172,10.5170357
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eritrea,15.9500319,37.9999668
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Eswatini,-26.5624806,31.3991317
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Ethiopia,10.2116702,38.6521203
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
Gabon,-0.8999695,11.6899699
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
"Gambia, The",51.5041811,-0.10282675
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Ghana,8.0300284,-1.0800271
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea,10.7226226,-10.7083587
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Guinea-Bissau,11.815215,-15.2351044
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Kenya,1.4419683,38.4313975
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Lesotho,-29.6039267,28.3350193
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Liberia,5.7499721,-9.3658524
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Libya,26.8234472,18.1236723
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Madagascar,-18.9249604,46.4416422
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Malawi,-13.2687204,33.9301963
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mali,16.3700359,-2.2900239
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritania,20.2540382,-9.2399263
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Mauritius,-20.2759451,57.5703566
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Morocco,28.3347722,-10.371337908392647
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Mozambique,-19.302233,34.9144977
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Namibia,-23.2335499,17.3231107
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Niger,17.7356214,9.3238432
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Nigeria,9.6000359,7.9999721
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Rwanda,-1.9646631,30.0644358
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
